Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F6_129189909_190308011553.mzML
P04908;P0C0S8;P16104;P20671;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S8;P16104;P20671;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2				933617
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				458849
P05026;P05026-2	P05026;P05026-2				341743
P05060	P05060				2.92522e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.92283e+08
P05090	P05090				1.32779e+09
P05107	P05107				322154
P05109	P05109				37361.8
P05121	P05121				459177
P05154	P05154				1.02376e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				2.6351e+08
P05156	P05156				1.50524e+07
P05160	P05160				624493
P05186;P05186-2;P05186-3	P05186;P05186-2;P05186-3				85822.3
P05362	P05362				1.83849e+06
P05408;P05408-2	P05408;P05408-2				1.43929e+08
P05413	P05413				2.97341e+06
P05451;P48304	P05451;P48304				122376
P05452	P05452				2.95245e+07
P05543	P05543				4.08788e+07
P05546	P05546				5.98874e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				798186
P05937	P05937;P05937-2				4.18431e+06
P05997	P05997				712101
P06276	P06276				2.96896e+06
P06280	P06280				328792
P06307	P06307				3.65043e+06
P06310	P06310				7.90442e+07
P06312	P06312				3.90041e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				3.68851e+08
P06396-2	P06396-2				3.52866e+06
P06681	P06681;P06681-2;P06681-3				2.1267e+07
P06702	P06702				61352.2
P06703	P06703				1.47842e+06
P06727	P06727				2.20202e+08
P06733	P06733;P06733-2				6.0276e+06
P06744;P06744-2	P06744;P06744-2				2.06063e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				568284
P06865	P06865				1.24633e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				9.64564e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				8.31006e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.85729e+07
P07225	P07225				4.19974e+07
P07237	P07237				1.35112e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				173439
P07311	P07311				744287
P07333	P07333;P07333-2				3.13072e+07
P07339	P07339				1.64208e+08
P07355;P07355-2	P07355;P07355-2				300369
P07357	P07357				1.42195e+07
P07358	P07358				1.63769e+07
P07360	P07360				1.05873e+07
P07437;P68371	P04350;P07437;P68371				1.03069e+06
P07451	P07451				258941
P07492	P07492				641935
P07585	P07585				1.49116e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				9.65278e+07
P07686	P07686				7.70277e+06
P07711	P07711;P07711-3				1.04953e+07
P07737	P07737				1.96277e+06
P07858	P07858				1.60655e+07
P07900;P07900-2	P07900;P07900-2				383906
P07942	P07942				6.27521e+06
P07951;P07951-2;P07951-3	P07951;P07951-2;P07951-3				160503
P07988	P07988				142072
P07996	P07996;P07996-2				3.03256e+06
P07998	P07998				1.28078e+07
P08123	P08123				2.89824e+07
P08133;P08133-2	P08133;P08133-2				60236.1
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.47735e+06
P08185	P08185				6.43124e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.60462e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				917112
P08253	P08253;P08253-2;P08253-3				1.98246e+07
P08294	P08294				1.32849e+08
P08476	P08476				299152
P08493;P08493-2	P08493;P08493-2				1.14125e+07
P08571	P08571				2.10226e+08
P08572	P08572				1.58913e+06
P08581;P08581-2	P08581;P08581-2				1.90954e+06
P08582	P08582;P08582-2				970275
P08603	P08603				1.07015e+08
P08637	P08637				2.06064e+06
P08670	P08670;P17661				1.31248e+06
P08697	P08697;P08697-2				9.46151e+07
P08758	P08758				414224
P09104	P09104;P09104-2				4.49636e+06
P09172	P09172				151749
P09211	P09211				2.40814e+06
P09382	P09382				2.07679e+07
P09417;P09417-2	P09417;P09417-2				6.02102e+06
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				222809
P09486	P09486				6.27029e+07
P09603	P09603				1.62336e+07
P09619	P09619;P09619-2				2.00276e+06
P09622	P09622;P09622-2				3.20085e+06
P09668	P09668				1.19816e+07
P09871	P09871				3.62557e+07
P09936	P09936				462537
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				315408
P09972	P04075;P09972;P04075-2				1.0355e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				4.76038e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.6487e+08
P0C6S8	P0C6S8				956794
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				4.33938e+07
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				414921
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				2.2216e+07
P0DJI9	P0DJI9				106256
P0DMQ5	P0DMQ5				9.44906e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				598272
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.69361e+08
P0DOX3	P0DOX3				9.61137e+06
