Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D8_129182061.mzML
Q92752	Q92752;Q92752-2				1.08003e+07
Q92765	Q92765				1.95727e+07
Q92820	Q92820				1.90095e+07
Q92823;Q92823-2;Q92823-5	Q92823;Q92823-2;Q92823-3;Q92823-4;Q92823-5;Q92823-6				3.30709e+08
Q92824;Q92824-2	Q92824;Q92824-2				568189
Q92832;Q92832-2	Q92832;Q92832-2				1.93793e+06
Q92854	Q92854;Q92854-2				4.75286e+06
Q92859;Q92859-2;Q92859-3;Q92859-4	Q92859;Q92859-2;Q92859-3;Q92859-4				3.81752e+07
Q92876	Q92876;Q92876-2				3.54501e+08
Q92890;Q92890-1;Q92890-3	Q92890;Q92890-1;Q92890-3				409755
Q92896;Q92896-2;Q92896-3	Q92896;Q92896-2;Q92896-3				1.38233e+06
Q92911	Q92911				1.99699e+07
Q92932-2	Q92932;Q92932-2;Q92932-3;Q92932-4				1.53836e+07
Q92935	Q92935				775698
Q92945;Q96AE4;Q96AE4-2	Q92945;Q96AE4;Q96AE4-2				2.13337e+07
Q92954;Q92954-2;Q92954-5;Q92954-6	Q92954;Q92954-2;Q92954-3;Q92954-4;Q92954-5;Q92954-6				2.09132e+07
Q93063;Q93063-3	Q93063;Q93063-2;Q93063-3				3.82556e+06
Q93091	Q93091				3.18805e+06
Q969H8	Q969H8				3.65178e+06
Q969P0;Q969P0-3	Q969P0;Q969P0-3				6.67171e+07
Q969T9	Q969T9;Q969T9-2				1.95228e+07
Q96AP7	Q96AP7				9.60032e+06
Q96AQ1;Q96AQ1-2;Q96LY2;Q96LY2-2	Q96LY2;Q96LY2-2;Q96AQ1;Q96AQ1-2				2.05958e+06
Q96AQ6;Q96AQ6-2	Q96AQ6;Q96AQ6-2;Q96AQ6-3				1.57064e+06
Q96B86;Q96B86-3;Q96B86-4	Q96B86;Q96B86-3;Q96B86-4				1.2475e+07
Q96BY9	Q96BY9				3.13919e+06
Q96BZ4	Q96BZ4				1.9409e+07
Q96C19;Q9BUP0;Q9BUP0-2	Q9BUP0;Q96C19;Q9BUP0-2				844707
Q96CW9;Q96CW9-2	Q96CW9;Q96CW9-2				451346
Q96DD7	Q96DD7				154499
Q96DT5	Q96DT5				1.54948e+07
Q96EE4	Q96EE4				3.94032e+06
Q96EG1	Q96EG1				453589
Q96FE5;Q96FE5-2	Q96FE5;Q7L985;Q96FE5-2				7.32703e+06
Q96FE7-4	Q96FE7;Q96FE7-2;Q96FE7-4;Q96FE7-5				1.85999e+07
Q96FJ2	P63167;Q96FJ2				2.98234e+07
Q96GD0	Q6ZT62;Q96GD0;Q6ZT62-2				1.27753e+06
Q96GW7	Q96GW7;Q96GW7-2				2.80966e+08
Q96HC4;Q96HC4-4;Q96HC4-6;Q96HC4-7	Q96HC4;Q96HC4-4;Q96HC4-6;Q96HC4-7				50033.9
Q96HD1;Q96HD1-2	Q96HD1;Q96HD1-2				4.58787e+06
Q96HU1;Q96HU1-2	Q96HU1;Q96HU1-2				4.58458e+06
Q96ID5	Q96ID5				4.68504e+06
Q96IU4	Q96IU4				2.1702e+06
Q96IY4	Q96IY4				4.70469e+07
Q96J42;Q96J42-2	Q96J42;Q96J42-2				1.54448e+06
Q96JA1;Q96JA1-2	Q96JA1;Q96JA1-2				455101
Q96JF0	Q96JF0;Q96JF0-2				1.48697e+07
Q96JP9;Q96JP9-2	Q96JP9;Q96JP9-2				727323
Q96JQ0	Q96JQ0				2.04891e+06
Q96KN2	Q96KN2				6.349e+08
Q96KR4;Q96KR4-3	Q96KR4;Q96KR4-3				1.67594e+06
Q96MK3	Q96MK3				401475
Q96MU8;Q96MU8-2;Q96MU8-3	Q96MU8;Q96MU8-2;Q96MU8-3				789121
Q96NZ9	Q96NZ9;Q96NZ9-3;Q96NZ9-4				1.06658e+07
Q96P44;Q96P44-3	Q96P44;Q96P44-3				1.25962e+06
Q96PD2;Q96PD2-2	Q96PD2;Q96PD2-2				5.51903e+06
Q96PD5	Q96PD5;Q96PD5-2				1.40323e+08
Q96PQ0	Q96PQ0				1.84629e+07
Q96PX8	Q96PX8				6.22192e+07
Q96RP7	Q96RP7				386234
Q96RW7;Q96RW7-2	Q96RW7;Q96RW7-2				878570
Q96S96	Q96S96				7.87362e+07
