Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B3_CSF_545-14.mzML
P02741	P02741				807430
P02743	P02743				1.14372e+07
P02745	P02745				7.84186e+07
P02746	P02746				1.16079e+08
P02747	P02747				9.20281e+07
P02748	P02748				4.69437e+07
P02749	P02749				1.33271e+08
P02750	P02750				1.26306e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.22261e+08
P02753	P02753				1.38186e+08
P02760	P02760				1.04651e+08
P02763	P02763				1.47191e+09
P02765	P02765				5.52718e+08
P02766	P02766				1.27383e+09
P02768	P02768				1.58265e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				6.57781e+08
P02786	P02786				1.86708e+06
P02787	P02787				7.18008e+09
P02788;P02788-2	P02788;P02788-2				5.10036e+06
P02790	P02790				2.89792e+09
P02792	P02792				3.01474e+06
P02794	P02794				2.74841e+06
P02810	P02810				992428
P03950	P03950				3.67628e+06
P03951	P03951;P03951-2				4.64706e+06
P03952	P03952				1.16823e+07
P04003	P04003				3.03272e+06
P04004	P04004				3.51874e+08
P04040	P04040				408318
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				2.40841e+06
P04066	P04066				7.06241e+06
P04070;P04070-2	P04070;P04070-2				3.4015e+06
P04075	P04075;P09972;P04075-2				3.63181e+07
P04080	P04080				4.29854e+06
P04085;P04085-2	P04085;P04085-2				1.16512e+07
P04114	P04114				5.1479e+07
P04156	P04156				2.8077e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				8.52682e+06
P04180	P04180				2.23828e+07
P04196	P04196				1.13455e+08
P04211	P04211				4.63489e+06
P04216	P04216				2.95332e+08
P04217	P04217;P04217-2				2.33978e+08
P04217-2	P04217-2				5.77248e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				5.37188e+06
P04264	P04259;P04264				6.60882e+07
P04271	P04271				1.14696e+06
P04275	P04275				1.49648e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				7.55627e+06
P04350;P07437;P68371	P04350;P07437;P68371				198721
P04406	P04406;P04406-2				1.50291e+07
P04430	P04430				2.70999e+06
P04439;P04439-2	P04439;P04439-2				4.45407e+06
P04792	P04792				762577
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				332121
P05026;P05026-2	P05026;P05026-2				929396
P05060	P05060				5.19979e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.87661e+08
P05090	P05090				3.14918e+09
P05107	P05107				264764
P05121	P05121				497377
P05154	P05154				1.1296e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				6.56628e+08
P05156	P05156				5.17976e+07
P05160	P05160				695124
P05362	P05362				1.58012e+06
P05408;P05408-2	P05408;P05408-2				1.59328e+08
P05413	P05413				1.68124e+06
P05451;P48304	P05451;P48304				290461
P05452	P05452				7.67966e+07
P05543	P05543				3.73579e+07
P05546	P05546				7.32748e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.12002e+06
P05937	P05937;P05937-2				6.85775e+06
P05997	P05997				598464
P06276	P06276				4.0938e+06
P06280	P06280				583277
P06307	P06307				2.94648e+06
P06310	P06310				1.36929e+08
P06312	P06312				1.61708e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				5.63459e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				8.72617e+08
P06396-2	P06396-2				3.30269e+06
P06681	P06681;P06681-2;P06681-3				3.92379e+07
P06702	P06702				435993
P06703	P06703				2.45279e+06
P06727	P06727				2.26665e+08
P06732	P06732				217824
P06733	P06733;P06733-2				3.73165e+06
P06744;P06744-2	P06744;P06744-2				5.44592e+06
P06865	P06865				7.22496e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.47517e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.57213e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.24115e+07
P07196	P07196				427313
P07197;P07197-2	P07197;P07197-2				153896
P07225	P07225				6.42458e+07
P07237	P07237				1.18225e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				138650
P07311	P07311				1.94213e+06
P07333	P07333;P07333-2				2.79943e+07
P07339	P07339				5.49815e+07
P07357	P07357				2.94972e+07
P07358	P07358				1.79901e+07
P07360	P07360				1.13252e+07
P07451	P07451				57137.6
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				168603
P07492	P07492;P07492-2;P07492-3				1.35938e+06
P07585	P07585;P07585-4				1.60371e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.0308e+08
P07686	P07686				5.62152e+06
P07711	P07711;P07711-3				1.10238e+07
P07737	P07737				3.83332e+06
P07858	P07858				2.73639e+07
P07900;P07900-2	P07900;P08238;P07900-2				927494
P07942	P07942				4.60053e+06
P07996	P07996;P07996-2				2.3771e+06
P07998	P07998				2.00061e+07
P08123	P08123				1.16561e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.97905e+07
P08185	P08185				1.07839e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				6.20551e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				349683
P08238	P08238;Q58FF7				248954
P08253	P08253;P08253-2;P08253-3				2.3135e+07
P08294	P08294				8.54744e+07
P08493-2	P08493;P08493-2				3.20741e+07
P08571	P08571				1.59503e+08
P08572	P08572				2.62469e+06
P08581;P08581-2	P08581;P08581-2				2.31369e+06
P08582	P08582;P08582-2				918108
P08603	P08603				9.75431e+07
P08637	P08637				3.05009e+06
P08670	P08670				691218
P08697	P08697;P08697-2				1.24625e+08
P08758	P08758				533104
P09104	P09104;P09104-2				5.26425e+06
P09172	P09172				497295
P09211	P09211				3.74893e+06
P09382	P09382				1.03315e+07
P09417;P09417-2	P09417;P09417-2				7.58209e+06
