Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D12_168744796_repeat2.mzML
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				8.72973e+08
P0C6S8	P0C6S8				1.36836e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				7.33185e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.50572e+06
P0DMQ5	P0DMQ5				1.51135e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				7.6659e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.5791e+08
P0DOX3	P0DOX3				2.4979e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.38025e+09
P0DOX7	P01834;P0DOX7				6.09752e+08
P0DOX8	B9A064;P0DOX8				1.45696e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				5.74761e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.04728e+06
P0DP58	P0DP58				1.09402e+08
P0DTE1	P0DTE1				3.13038e+06
P10124	P10124				4.65816e+06
P10153	P10153				8.32074e+06
P10253	P10253				2.46345e+06
P10321;P10321-2	P10321;P10321-2				1.32253e+06
P10451-3	P10451-3				9.99125e+06
P10451-5	P10451;P10451-4;P10451-5				3.22251e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.38399e+07
P10599	P10599;P10599-2				1.61576e+07
P10619;P10619-2	P10619;P10619-2				536630
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				540542
P10643	P10643				3.17065e+07
P10644;P10644-2	P10644;P10644-2				263239
P10645	P10645				1.64912e+08
P10646	P10646				883908
P10721;P10721-2	P10721;P10721-2				6.94055e+06
P10745	P10745				451004
P10768	P10768				2.61659e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.42771e+09
P11021	P11021				9.81717e+06
P11047	P11047				3.50293e+06
P11117	P11117				2.67684e+06
P11142	P11142				1.67851e+06
P11279	P11279;P11279-2				2.85281e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				3.21273e+07
P11464-4	P11464-4				4.38318e+06
P11597	P11597				1.7148e+06
P11717	P11717				1.98416e+07
