Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F8_190224717_repeat.mzML
Q9BZC7;Q9BZC7-2;Q9BZC7-3;Q9BZC7-4	Q9BZC7;Q9BZC7-2;Q9BZC7-3;Q9BZC7-4				9.95207e+06
Q9BZR6	Q9BZR6				2.5935e+07
Q9C0A0	Q9C0A0;Q96NU0;Q9BZ76;Q9BZ76-2;Q96NU0-2;Q9C0A0-2				6.61601e+07
Q9GZM5	Q9GZM5				4.90658e+07
Q9GZP0;Q9GZP0-2	Q9GZP0;Q9GZP0-2				4.06153e+06
Q9GZP4;Q9GZP4-2	Q9GZP4;Q9GZP4-2				5.73512e+06
Q9GZT8;Q9GZT8-2	Q9GZT8;Q9GZT8-2;Q9GZT8-3				1.18374e+06
Q9GZV7	Q9GZV7				1.02858e+06
Q9GZX3	Q9GZX3				701812
Q9GZX9	Q9GZX9				8.1778e+06
Q9H008	Q9H008;Q9H008-2				1.49263e+06
Q9H019;Q9H019-2;Q9H019-3	Q9H019;Q9H019-2;Q9H019-3				2.33595e+06
Q9H0Q3;Q9H0Q3-2	Q9H0Q3;Q9H0Q3-2				6.3839e+06
Q9H0R4;Q9H0R4-2	Q9H0R4;Q9H0R4-2				3.19323e+06
Q9H156;Q9H156-2	Q9H156;Q9H156-2				766330
Q9H173	Q9H173				3.17152e+06
Q9H1U4	Q9H1U4				9.45611e+06
Q9H1Z8	Q9H1Z8				8.78162e+07
Q9H251;Q9H251-2;Q9H251-3;Q9H251-4;Q9H251-8	Q9H251;Q9H251-2;Q9H251-3;Q9H251-4;Q9H251-8				459234
Q9H299	Q9H299				4.31853e+06
Q9H2A7	Q9H2A7				1.45204e+07
Q9H2B2;Q9H2B2-2	Q9H2B2;Q9H2B2-2				1.37397e+07
Q9H2E6;Q9H2E6-2	Q9H2E6;Q9H2E6-2				8.74588e+06
Q9H2X0;Q9H2X0-5	Q9H2X0;Q9H2X0-5				3.46346e+06
Q9H3G5	Q9H3G5				1.45012e+07
Q9H3T2;Q9H3T2-2;Q9H3T2-3	Q9H3T2;Q9H3T2-2;Q9H3T2-3				557483
Q9H3T3;Q9H3T3-3	Q9H3T3;Q9H3T3-3				3.66645e+06
Q9H492;Q9H492-2	Q9GZQ8;Q9H492;A6NCE7;Q9H492-2				3.16115e+06
Q9H4A4	Q9H4A4				68595.3
Q9H4D0	Q9H4D0				9.13661e+07
Q9H4F8;Q9H4F8-2	Q9H4F8;Q9H4F8-2				4.55658e+06
Q9H5K3	Q9H5K3				291454
Q9H6B4	Q9H6B4				2.3124e+06
Q9H6X2;Q9H6X2-2;Q9H6X2-3;Q9H6X2-4;Q9H6X2-5;Q9H6X2-6	Q9H6X2;Q9H6X2-2;Q9H6X2-3;Q9H6X2-4;Q9H6X2-5;Q9H6X2-6				6.18257e+06
Q9H741	Q9H741				2.21457e+06
Q9H7Y0	Q9H7Y0;Q9H7Y0-2				1.12586e+06
Q9H8J5	Q9H8J5				6.24141e+06
Q9H8L6	Q9H8L6				1.28739e+07
Q9H9S5	Q9H9S5				1.02807e+06
Q9HAR2;Q9HAR2-2;Q9HAR2-3;Q9HAR2-4	Q9HAR2;Q9HAR2-2;Q9HAR2-3;Q9HAR2-4				1.12696e+07
Q9HAT2	Q9HAT2;Q9HAT2-2				1.81964e+07
Q9HBR0	Q9HBR0				1.04984e+07
Q9HBT6	Q9HBT6				2.153e+06
Q9HBW1	Q9HBW1				3.25213e+06
