Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G8_82872412.mzML
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.73342e+07
P07225	P07225				9.55068e+07
P07237	P07237				4.63451e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				824377
P07311	P07311				1.18698e+06
P07333	P07333;P07333-2				1.14224e+08
P07339	P07339				2.20027e+08
P07357	P07357				3.96007e+07
P07358	P07358				5.77934e+07
P07359	P07359				1.88895e+06
P07360	P07360				2.18474e+07
P07437;P68371	P04350;P07437;P68371				1.41995e+06
P07451	P07451				16865.6
P07492	P07492;P07492-2;P07492-3				1.85688e+06
P07585	P07585				7.26464e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				5.24931e+07
P07686	P07686				1.34642e+07
P07711	P07711;P07711-3				2.45463e+07
P07737	P07737				4.10878e+06
P07858	P07858				6.68686e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.90106e+06
P07942	P07942				3.48353e+07
P07996	P07996;P07996-2				7.3604e+06
P07998	P07998				2.08004e+07
P08123	P08123				7.34133e+07
P08133;P08133-2	P08133;P08133-2				330687
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.79287e+07
P08185	P08185				1.78306e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				6.24531e+06
P08236;P08236-3	P08236;P08236-3				1.09038e+06
P08238	P08238;Q58FF7				539189
P08253	P08253;P08253-2;P08253-3				3.56984e+07
P08294	P08294				2.05908e+08
P08493;P08493-2	P08493;P08493-2				1.19478e+08
P08571	P08571				4.44112e+08
P08572	P08572				5.27574e+06
P08581;P08581-2	P08581;P08581-2				2.40379e+06
P08582	P08582;P08582-2				1.96512e+06
P08603	P08603				3.511e+08
P08637	P08637				9.64161e+06
P08670	P08670;P17661				1.80176e+07
P08697	P08697;P08697-2				5.77922e+08
P08758	P08758				7.59633e+06
P08949;P08949-2	P08949;P08949-2				47332.4
P09104	P09104;P09104-2				1.23015e+07
P09172	P09172				3.13634e+06
P09211	P09211				6.63209e+06
P09382	P09382				3.38571e+07
P09417;P09417-2	P09417;P09417-2				2.89077e+07
P09486	P09486				1.53358e+08
P09493-6;P09493-7;P09493-8	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				5.18384e+06
P09603	P09603				3.73854e+07
P09619	P09619;P09619-2				5.40641e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				6.37477e+06
P09668	P09668				3.43252e+07
P09871	P09871				1.10599e+08
P09936	P09936				4.86289e+06
P09960;P09960-4	P09960;P09960-4				1.54779e+06
P09972	P04075;P09972;P04075-2				2.66808e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				7.37682e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.06652e+09
P0C6S8	P0C6S8				3.55679e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				2.24016e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				5.46207e+06
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.81194e+06
P0DMQ5	P0DMQ5				1.7603e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				3.84639e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.77223e+08
P0DOX3	P0DOX3				2.28892e+07
P0DOX5	P0DOX5				2.35405e+09
P0DOX7	P01834;P0DOX7				4.60515e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.45863e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				3.03786e+06
P0DP58	P0DP58				1.66192e+08
P0DTE1	P0DTE1				4.26266e+06
P10124	P10124				9.54176e+06
P10153	P10153				2.40647e+07
P10253	P10253				5.02739e+06
P10321;P10321-2	P10321;P10321-2				2.92727e+06
P10451-3	P10451-3				5.68669e+07
P10451-5	P10451;P10451-4;P10451-5				8.08148e+08
P10451;P10451-4	P10451;P10451-4				1.63388e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.21294e+07
P10599	P10599;P10599-2				1.80778e+07
P10619;P10619-2	P10619;P10619-2				788879
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.18488e+06
P10643	P10643				8.37806e+07
P10644;P10644-2	P10644;P10644-2				887936
P10645	P10645				4.87014e+08
P10721;P10721-2	P10721;P10721-2				1.00464e+07
P10745	P10745				3.86975e+06
P10768	P10768				2.42296e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				8.06533e+09
P10915	P10915				2.2942e+06
P11021	P11021				1.33446e+07
P11047	P11047				2.92498e+07
P11117	P11117				3.56954e+06
P11142	P11142;P54652;P11142-2				1.36557e+07
P11226	P11226				618176
P11279	P11279				1.57819e+07
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				3.74255e+06
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				4.50974e+07
P11464-4	P11464-4				2.05844e+07
P11597;P11597-2	P11597;P11597-2				2.00433e+06
P11684	P11684				3.12402e+06
P11717	P11717				3.91434e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				1.10376e+06
P12109	P12109				1.58749e+08
P12110	P12110;P12110-2;P12110-3				2.04746e+07
P12111	P12111				4.06668e+06
P12111-4	P12111;P12111-2;P12111-4				1.62821e+07
P12259	P12259				6.23459e+07
P12277	P12277				3.00141e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.52449e+07
