Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F12_190100162.mzML
P05155;P05155-3	P05155;P05155-2;P05155-3				2.97526e+09
P05156	P05156				4.0579e+07
P05160	P05160				6.20037e+06
P05362	P05362				4.20677e+06
P05408;P05408-2	P05408;P05408-2				6.91668e+08
P05413	P05413				1.08876e+07
P05451	P05451;P48304				1.34782e+06
P05452	P05452				3.28242e+08
P05543	P05543				8.68535e+07
P05546	P05546				2.10834e+08
P05937	P05937;P05937-2				7.33221e+06
P06276	P06276				1.95464e+07
P06280	P06280				1.21987e+06
P06307	P06307				1.13277e+08
P06310	P06310				1.49129e+08
P06312	P06312				4.8246e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.68885e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				3.1384e+09
P06396-2	P06396-2				2.0938e+07
P06681	P06681;P06681-2;P06681-3				8.1781e+07
P06703	P06703				5.31087e+06
P06727	P06727				1.66393e+09
P06733	P06733;P06733-2				9.91361e+06
P06744;P06744-2	P06744;P06744-2				9.35133e+06
P06865	P06865				2.29267e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.50143e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				9.2479e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.44863e+07
P07196	P07196				364568
P07225	P07225				1.54051e+08
P07237	P07237				2.7432e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				1.27448e+06
P07333	P07333;P07333-2				1.3677e+08
P07339	P07339				2.85914e+08
P07357	P07357				4.23468e+07
P07358	P07358				9.10538e+07
P07359	P07359				863164
P07360	P07360				3.13744e+07
P07492;P07492-2;P07492-3	P07492;P07492-2;P07492-3				1.32388e+06
P07585	P07585				6.69387e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.38608e+08
P07686	P07686				7.98164e+06
P07711	P07711;P07711-3				2.34215e+07
P07737	P07737				4.49772e+06
P07858	P07858				5.9572e+07
P07900;P07900-2	P07900;P08238;P07900-2				929341
P07942	P07942				1.18446e+07
P07996	P07996;P35442;P07996-2				8.61388e+06
P07998	P07998				2.14715e+07
P08123	P08123				4.61038e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				5.87512e+07
P08185	P08185				5.75243e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.97207e+07
P08253	P08253;P08253-2;P08253-3				3.56519e+07
P08294	P08294				2.83919e+08
P08493-2	P08493;P08493-2				7.11696e+07
P08519	P08519				3.11962e+06
P08571	P08571				3.68672e+08
P08572	P08572				4.67904e+06
P08581;P08581-2	P08581;P08581-2				1.35652e+06
P08582	P08582				2.39969e+06
P08603	P08603				3.82071e+08
P08637	P08637				2.81429e+07
P08670	P08670				3.17041e+06
P08697	P08697;P08697-2				6.11512e+08
P08758	P08758				5.16845e+06
P08949;P08949-2	P08949;P08949-2				12071.7
P09104	P09104;P09104-2				1.81767e+07
P09172	P09172				5.96786e+06
P09211	P09211				1.02169e+07
P09382	P09382				2.57652e+07
P09417;P09417-2	P09417;P09417-2				2.14872e+07
P09486	P09486				1.01647e+08
P09603	P09603				7.61856e+07
P09619	P09619;P09619-2				6.21636e+06
P09622;P09622-2;P09622-3	P09622;P09622-2;P09622-3				3.19905e+06
P09668	P09668				3.10052e+07
P09871	P09871				1.47632e+08
P09936	P09936				2.36459e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.31066e+06
P09972	P04075;P09972;P04075-2				4.6186e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				2.20227e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.60525e+09
P0C6S8	P0C6S8				3.29877e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				2.43106e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.23669e+07
P0DMQ5	P0DMQ5				1.94448e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.76106e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.1774e+09
P0DOX3	P0DOX3				4.15074e+07
P0DOX7	P01834;P0DOX7				7.76393e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.61395e+09
P0DP23;P0DP24;P0DP25;P27482	P0DP23;P0DP24;P0DP25;P27482				2.69591e+06
P0DP58	P0DP58				1.8226e+08
P0DTE1	P0DTE1				3.02426e+06
P10124	P10124				1.44927e+07
P10153	P10153				1.93018e+07
P10253	P10253				4.32705e+06
P10321;P10321-2	P10321;P10321-2				1.12095e+07
P10451-3	P10451-3				5.27326e+07
P10451-5	P10451;P10451-4;P10451-5				7.82e+08
P10586;P10586-2	P10586;P10586-2				4.48563e+07
P10599	P10599;P10599-2				1.03285e+07
P10619;P10619-2	P10619;P10619-2				304527
P10643	P10643				8.25994e+07
P10644;P10644-2	P10644;P10644-2				1.19076e+06
P10645	P10645				5.92524e+08
P10721;P10721-2	P10721;P10721-2				1.43471e+07
P10745	P10745				6.74892e+06
P10768	P10768				1.70349e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.91806e+09
P11021	P11021				1.95149e+07
P11047	P11047				6.55161e+06
P11117	P11117				2.03022e+06
P11142	P11142				9.91054e+06
P11226	P11226				729185
P11279	P11279;P11279-2				7.77393e+06
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				6.69693e+07
P11464-4	P11464-4				1.35792e+07
P11597;P11597-2	P11597;P11597-2				4.11159e+06
P11717	P11717				4.92608e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				1.04078e+06
P12109	P12109				1.90738e+08
P12110	P12110;P12110-2;P12110-3				5.53426e+06
P12111	P12111;P12111-2;P12111-4				2.12348e+07
P12111-4	P12111-4				5.42572e+06
P12259	P12259				6.16142e+07
P12277	P12277				1.84329e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				3.28401e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				1.59622e+07
P12821;P12821-2;P12821-3;P12821-4	P12821;P12821-3;P12821-2;P12821-4				1.00695e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				6.66654e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				6.39533e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				6.9732e+06
P13521	P13521				1.1737e+08
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.98144e+08
