Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C3_CSF_974-14.mzML
P0DJI8;P0DJI9	P0DJI8;P0DJI9				890665
P0DMQ5	P0DMQ5				1.8197e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.32417e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.68564e+08
P0DOX3	P0DOX3				6.59606e+06
P0DOX5	P0DOX5				4.55009e+09
P0DOX7	P01834;P0DOX7				2.94881e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.46919e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.75961e+06
P0DP58	P0DP58				7.04314e+07
P0DTE1	P0DTE1				3.43056e+06
P10124	P10124				5.18022e+06
P10153	P10153				8.30513e+06
P10253	P10253				3.60106e+06
P10321-2	P10321;P10321-2				1.95366e+06
P10451-3	P10451-3				2.87701e+07
P10451-5	P10451;P10451-4;P10451-5				2.27487e+08
P10451;P10451-4	P10451;P10451-4				3.0059e+06
P10586;P10586-2	P10586;P10586-2				1.61496e+07
P10599	P10599;P10599-2				1.54861e+07
P10619;P10619-2	P10619;P10619-2				1.00041e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.70274e+06
P10643	P10643				5.39374e+07
P10644;P10644-2	P10644;P10644-2				367082
P10645	P10645				3.20403e+08
P10721;P10721-2	P10721;P10721-2				4.28759e+06
P10745	P10745				2.47224e+06
P10768	P10768				2.14166e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.12855e+09
P11021	P11021				7.29272e+06
P11047	P11047				7.13046e+07
P11117	P11117				2.56749e+06
P11137;P11137-3	P11137;P11137-3				154917
P11142	P11142				5.28184e+06
P11279	P11279;P11279-2				1.33362e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				2.55513e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.48553e+07
P11597;P11597-2	P11597;P11597-2				1.31332e+06
P11684	P11684				4.79119e+06
P11717	P11717				2.70423e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				434747
P12109	P12109				8.02668e+07
P12110	P12110;P12110-2;P12110-3				1.9911e+06
P12111	P12111;P12111-2;P12111-5				1.71934e+06
P12111-4	P12111;P12111-2;P12111-4				9.86511e+06
P12259	P12259				1.22581e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				828413
P12273	P12273				749273
P12277	P12277				2.11184e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				4.06147e+06
